香港,#genre#
四川卫视,http://171.108.239.76:8181/tsfile/live/1091_1.m3u8
001,http://171.108.239.76:8181/tsfile/live/1026_1.m3u8
002,http://171.108.239.76:8181/tsfile/live/1050_1.m3u8
303,http://171.108.239.76:8181/tsfile/live/1053_1.m3u8
305,http://171.108.239.76:8181/tsfile/live/1054_1.m3u8
306,http://171.108.239.76:8181/tsfile/live/1055_1.m3u8
307,http://171.108.239.76:8181/tsfile/live/1056_1.m3u8
308,http://171.108.239.76:8181/tsfile/live/1057_1.m3u8




广西电信,#genre#
广西卫视,http://www.8700956.top:18888/udp/239.81.0.107:4056
广西综艺,http://www.8700956.top:18888/udp/239.81.0.214:4056
广西影视,http://www.8700956.top:18888/udp/239.81.0.250:4056
广西新闻,http://www.8700956.top:18888/udp/239.81.0.248:4056
广西公共,http://www.8700956.top:18888/udp/239.81.0.249:4056
广西都市,http://www.8700956.top:18888/udp/239.81.0.247:4056
广西卫视,http://www.8700956.top:18888/udp/239.81.0.2:4056
广西综艺,http://www.8700956.top:18888/udp/239.81.0.3:4056
广西都市,http://www.8700956.top:18888/udp/239.81.0.4:4056
广西新闻,http://www.8700956.top:18888/udp/239.81.0.5:4056
广西公共,http://www.8700956.top:18888/udp/239.81.0.6:4056
广西影视,http://www.8700956.top:18888/udp/239.81.0.7:4056
广西国际,http://www.8700956.top:18888/udp/239.81.0.8:4056
广西乐思购,http://www.8700956.top:18888/udp/239.81.0.9:4056
广西移动电视,http://www.8700956.top:18888/udp/239.81.0.10:4056
广西科教,http://www.8700956.top:18888/udp/239.81.0.11:4056
CCTV1,http://www.8700956.top:18888/udp/239.81.0.102:4056
CCTV1,http://www.8700956.top:18888/udp/239.81.0.13:4056
CCTV2,http://www.8700956.top:18888/udp/239.81.0.115:4056
CCTV2,http://www.8700956.top:18888/udp/239.81.0.14:4056
CCTV3,http://www.8700956.top:18888/udp/239.81.0.231:4056
CCTV4,http://www.8700956.top:18888/udp/239.81.0.96:4056
CCTV4,http://www.8700956.top:18888/udp/239.81.0.16:4056
CCTV5,http://www.8700956.top:18888/udp/239.81.0.232:4056
CCTV5＋,http://www.8700956.top:18888/udp/239.81.0.101:4056
CCTV6,http://www.8700956.top:18888/udp/239.81.0.233:4056
CCTV7,http://www.8700956.top:18888/udp/239.81.0.116:4056
CCTV7,http://www.8700956.top:18888/udp/239.81.0.19:4056
CCTV8,http://www.8700956.top:18888/udp/239.81.0.234:4056
CCTV9,http://www.8700956.top:18888/udp/239.81.0.117:4056
CCTV9,http://www.8700956.top:18888/udp/239.81.0.21:4056
CCTV10,http://www.8700956.top:18888/udp/239.81.0.118:4056
CCTV10,http://www.8700956.top:18888/udp/239.81.0.22:4056
CCTV11,http://www.8700956.top:18888/udp/239.81.0.229:4056
CCTV11,http://www.8700956.top:18888/udp/239.81.0.23:4056
CCTV12,http://www.8700956.top:18888/udp/239.81.0.119:4056
CCTV12,http://www.8700956.top:18888/udp/239.81.0.24:4056
CCTV13,http://www.8700956.top:18888/udp/239.81.0.26:4056
CCTV13,http://www.8700956.top:18888/udp/239.81.0.206:4056
CCTV14,http://www.8700956.top:18888/udp/239.81.0.120:4056
CCTV14,http://www.8700956.top:18888/udp/239.81.0.25:4056
CCTV15,http://www.8700956.top:18888/udp/239.81.0.230:4056
CCTV15,http://www.8700956.top:18888/udp/239.81.0.27:4056
CCTV17,http://www.8700956.top:18888/udp/239.81.0.228:4056
CCTV17,http://www.8700956.top:18888/udp/239.81.0.227:4056
CGTN,http://www.8700956.top:18888/udp/239.81.0.28:4056
CCTV中学生,http://www.8700956.top:18888/udp/239.81.0.87:4056
CETV1,http://www.8700956.top:18888/udp/239.81.0.92:4056
CETV1,http://www.8700956.top:18888/udp/239.81.0.52:4056
CETV2,http://www.8700956.top:18888/udp/239.81.0.245:4056
CETV4,http://www.8700956.top:18888/udp/239.81.0.246:4056
南宁影视,http://www.8700956.top:18888/udp/239.81.0.128:4056
南宁新闻,http://www.8700956.top:18888/udp/239.81.0.241:4056
南宁新闻,http://www.8700956.top:18888/udp/239.81.0.126:4056
南宁公共,http://www.8700956.top:18888/udp/239.81.0.129:4056
南宁都市,http://www.8700956.top:18888/udp/239.81.0.127:4056
柳州新闻,http://www.8700956.top:18888/udp/239.81.0.134:4056
北海新闻,http://www.8700956.top:18888/udp/239.81.0.136:4056
玉林新闻,http://www.8700956.top:18888/udp/239.81.0.138:4056
贺州新闻,http://www.8700956.top:18888/udp/239.81.0.137:4056
桂林新闻,http://www.8700956.top:18888/udp/239.81.0.135:4056
爱上4K,http://www.8700956.top:18888/udp/239.81.0.123:4056
经典电影,http://www.8700956.top:18888/udp/239.81.0.84:4056
热播剧场,http://www.8700956.top:18888/udp/239.81.0.85:4056
都市剧场,http://www.8700956.top:18888/udp/239.81.0.81:4056
生活时尚,http://www.8700956.top:18888/udp/239.81.0.75:4056
魅力时尚,http://www.8700956.top:18888/udp/239.81.0.83:4056
七彩戏剧,http://www.8700956.top:18888/udp/239.81.0.70:4056
法治天地,http://www.8700956.top:18888/udp/239.81.0.79:4056
金色频道,http://www.8700956.top:18888/udp/239.81.0.80:4056
广西IPTV4,http://www.8700956.top:18888/udp/239.81.0.251:4056
广西IPTV5,http://www.8700956.top:18888/udp/239.81.0.205:4056
广西IPTV7,http://www.8700956.top:18888/udp/239.81.0.253:4056
广西IPTV8,http://www.8700956.top:18888/udp/239.81.0.208:4056
广西IPTV9,http://www.8700956.top:18888/udp/239.81.0.209:4056
广西IPTV影院,http://www.8700956.top:18888/udp/239.81.0.100:4056
广西IPTV12,http://www.8700956.top:18888/udp/239.81.0.124:4056
广西IPTV13,http://www.8700956.top:18888/udp/239.81.0.125:4056
IPTV自然传奇,http://www.8700956.top:18888/udp/239.81.0.18:4056
IPTV法治,http://www.8700956.top:18888/udp/239.81.0.20:4056
IPTV相声小品,http://www.8700956.top:18888/udp/239.81.0.17:4056
IPTV谍战剧场,http://www.8700956.top:18888/udp/239.81.0.15:4056
IPTV3＋综艺,http://www.8700956.top:18888/udp/239.81.0.66:4056
IPTV5＋体育,http://www.8700956.top:18888/udp/239.81.0.12:4056
IPTV6＋电影,http://www.8700956.top:18888/udp/239.81.0.65:4056
IPTV8＋电视剧,http://www.8700956.top:18888/udp/239.81.0.67:4056
北京卫视,http://www.8700956.top:18888/udp/239.81.0.109:4056
北京卫视,http://www.8700956.top:18888/udp/239.81.0.30:4056
天津卫视,http://www.8700956.top:18888/udp/239.81.0.113:4056
天津卫视,http://www.8700956.top:18888/udp/239.81.0.50:4056
东方卫视,http://www.8700956.top:18888/udp/239.81.0.111:4056
东方卫视,http://www.8700956.top:18888/udp/239.81.0.29:4056
东方财经,http://www.8700956.top:18888/udp/239.81.0.76:4056
重庆卫视,http://www.8700956.top:18888/udp/239.81.0.47:4056
浙江卫视,http://www.8700956.top:18888/udp/239.81.0.108:4056
浙江卫视,http://www.8700956.top:18888/udp/239.81.0.31:4056
安徽卫视,http://www.8700956.top:18888/udp/239.81.0.211:4056
安徽卫视,http://www.8700956.top:18888/udp/239.81.0.37:4056
江苏卫视,http://www.8700956.top:18888/udp/239.81.0.106:4056
江苏卫视,http://www.8700956.top:18888/udp/239.81.0.34:4056
山东卫视,http://www.8700956.top:18888/udp/239.81.0.114:4056
山东卫视,http://www.8700956.top:18888/udp/239.81.0.39:4056
山东教育卫视,http://www.8700956.top:18888/udp/239.81.0.93:4056
辽宁卫视,http://www.8700956.top:18888/udp/239.81.0.210:4056
辽宁卫视,http://www.8700956.top:18888/udp/239.81.0.35:4056
吉林卫视,http://www.8700956.top:18888/udp/239.81.0.58:4056
黑龙江卫视,http://www.8700956.top:18888/udp/239.81.0.105:4056
黑龙江卫视,http://www.8700956.top:18888/udp/239.81.0.33:4056
内蒙古卫视,http://www.8700956.top:18888/udp/239.81.0.54:4056
宁夏卫视,http://www.8700956.top:18888/udp/239.81.0.60:4056
甘肃卫视,http://www.8700956.top:18888/udp/239.81.0.207:4056
青海卫视,http://www.8700956.top:18888/udp/239.81.0.53:4056
新疆卫视,http://www.8700956.top:18888/udp/239.81.0.46:4056
兵团卫视,http://www.8700956.top:18888/udp/239.81.0.213:4056
西藏卫视,http://www.8700956.top:18888/udp/239.81.0.55:4056
云南卫视,http://www.8700956.top:18888/udp/239.81.0.45:4056
四川卫视,http://www.8700956.top:18888/udp/239.81.0.130:4056
四川卫视,http://www.8700956.top:18888/udp/239.81.0.43:4056
贵州卫视,http://www.8700956.top:18888/udp/239.81.0.95:4056
贵州卫视,http://www.8700956.top:18888/udp/239.81.0.56:4056
海南卫视,http://www.8700956.top:18888/udp/239.81.0.48:4056
三沙卫视,http://www.8700956.top:18888/udp/239.81.0.242:4056
广东卫视,http://www.8700956.top:18888/udp/239.81.0.104:4056
广东卫视,http://www.8700956.top:18888/udp/239.81.0.36:4056
南方卫视,http://www.8700956.top:18888/udp/239.81.0.32:4056
深圳卫视,http://www.8700956.top:18888/udp/239.81.0.103:4056
深圳卫视,http://www.8700956.top:18888/udp/239.81.0.57:4056
湖南卫视,http://www.8700956.top:18888/udp/239.81.0.110:4056
湖南卫视,http://www.8700956.top:18888/udp/239.81.0.40:4056
湖北卫视,http://www.8700956.top:18888/udp/239.81.0.112:4056
湖北卫视,http://www.8700956.top:18888/udp/239.81.0.41:4056
陕西卫视,http://www.8700956.top:18888/udp/239.81.0.89:4056
山西卫视,http://www.8700956.top:18888/udp/239.81.0.49:4056
河南卫视,http://www.8700956.top:18888/udp/239.81.0.44:4056
河北卫视,http://www.8700956.top:18888/udp/239.81.0.94:4056
河北卫视,http://www.8700956.top:18888/udp/239.81.0.51:4056
江西卫视,http://www.8700956.top:18888/udp/239.81.0.204:4056
江西卫视,http://www.8700956.top:18888/udp/239.81.0.38:4056
东南卫视,http://www.8700956.top:18888/udp/239.81.0.215:4056
东南卫视,http://www.8700956.top:18888/udp/239.81.0.59:4056
厦门卫视,http://www.8700956.top:18888/udp/239.81.0.212:4056
嘉佳卡通,http://www.8700956.top:18888/udp/239.81.0.64:4056
卡酷动画,http://www.8700956.top:18888/udp/239.81.0.62:4056
金鹰卡通,http://www.8700956.top:18888/udp/239.81.0.61:4056
新动漫,http://www.8700956.top:18888/udp/239.81.0.235:4056
少儿动画,http://www.8700956.top:18888/udp/239.81.0.82:4056
动漫秀场,http://www.8700956.top:18888/udp/239.81.0.68:4056
全纪实,http://www.8700956.top:18888/udp/239.81.0.78:4056
求索,http://www.8700956.top:18888/udp/239.81.0.202:4056
CCTV4K,http://www.8700956.top:18888/udp/239.81.0.69:4056
CCTV4K,http://www.8700956.top:18888/udp/239.81.0.71:4056
IPTV足球,http://www.8700956.top:18888/udp/239.81.0.97:4056
先锋乒羽,http://www.8700956.top:18888/udp/239.81.0.236:4056
极速汽车,http://www.8700956.top:18888/udp/239.81.0.73:4056
网络棋牌,http://www.8700956.top:18888/udp/239.81.0.237:4056
游戏风云,http://www.8700956.top:18888/udp/239.81.0.72:4056
电竞游戏1,http://www.8700956.top:18888/udp/239.81.0.203:4056
电竞游戏2,http://www.8700956.top:18888/udp/239.81.0.201:4056
收视指南,http://www.8700956.top:18888/udp/239.81.0.86:4056
中国天气,http://www.8700956.top:18888/udp/239.81.0.63:4056
聚鲨环球精选,http://www.8700956.top:18888/udp/239.81.0.98:4056
央广购物,http://www.8700956.top:18888/udp/239.81.0.131:4056
优购物,http://www.8700956.top:18888/udp/239.81.0.132:4056

重庆电信,#genre#
重庆卫视,http://113.251.228.247:7788/rtp/235.254.196.249:1268
CQTV影视,http://113.251.228.247:7788/rtp/235.254.198.180:7980
CQTV都市,http://113.251.228.247:7788/rtp/235.254.198.181:7980
CQTV时尚,http://113.251.228.247:7788/rtp/235.254.198.182:7980
CQTV娱乐,http://113.251.228.247:7788/rtp/235.254.198.187:7980
CQTV公共农村,http://113.251.228.247:7788/rtp/235.254.198.186:7980
CQTV少儿,http://113.251.228.247:7788/rtp/235.254.196.214:1128
CQTV科教,http://113.251.228.247:7788/rtp/235.254.196.215:1132
CQTV生活,http://113.251.228.247:7788/rtp/235.254.196.216:1136
CQTV汽摩,http://113.251.228.247:7788/rtp/235.254.196.221:1156
睛彩重庆,http://113.251.228.247:7788/rtp/235.254.196.218:1146
CCTV1高清,http://113.251.228.247:7788/rtp/235.254.198.51:1480
CCTV2高清,http://113.251.228.247:7788/rtp/235.254.198.52:1484
CCTV3高清,http://113.251.228.247:7788/rtp/235.254.198.53:1488
CCTV4高清,http://113.251.228.247:7788/rtp/235.254.198.183:7980
CCTV5高清,http://113.251.228.247:7788/rtp/235.254.198.54:1492
CCTV5+高清,http://113.251.228.247:7788/rtp/235.254.198.122:1764
CCTV6高清,http://113.251.228.247:7788/rtp/235.254.198.55:1496
CCTV7高清,http://113.251.228.247:7788/rtp/235.254.198.56:1500
CCTV8高清,http://113.251.228.247:7788/rtp/235.254.198.57:1504
CCTV9高清,http://113.251.228.247:7788/rtp/235.254.198.58:1508
CCTV10高清,http://113.251.228.247:7788/rtp/235.254.198.59:1512
CCTV11,http://113.251.228.247:7788/rtp/235.254.198.7:1304
CCTV12高清,http://113.251.228.247:7788/rtp/235.254.198.60:1516
CCTV13,http://113.251.228.247:7788/rtp/235.254.198.9:1312
CCTV15,http://113.251.228.247:7788/rtp/235.254.198.11:1320
CQTV新闻超高清,http://113.251.228.247:7788/rtp/235.254.196.199:7980
CQTV手持电视,http://113.251.228.247:7788/rtp/235.254.196.219:1148
CQTV移动,http://113.251.228.247:7788/rtp/235.254.196.217:1140
家有购物,http://113.251.228.247:7788/rtp/235.254.198.150:1882
CCTV少儿高清,http://113.251.228.247:7788/rtp/235.254.198.61:1520
时尚购物,http://113.251.228.247:7788/rtp/235.254.196.220:1154
家家购物,http://113.251.228.247:7788/rtp/235.254.198.177:7980
环球购物,http://113.251.228.247:7788/rtp/235.254.198.176:7980
优购物,http://113.251.228.247:7788/rtp/235.254.198.178:7980
风尚购物,http://113.251.228.247:7788/rtp/235.254.198.179:7980
江苏卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.64:1532
浙江卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.63:1528
东方卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.73:1568
深圳卫视高清,http://113.251.228.247:7788/rtp/235.254.198.71:1560
北京卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.66:1540
山东卫视高清,http://113.251.228.247:7788/rtp/235.254.198.69:1552
天津卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.67:1544
贵州卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.185:7980
四川卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.175:7980
云南卫视,http://113.251.228.247:7788/rtp/235.254.198.25:1376
广西卫视,http://113.251.228.247:7788/rtp/235.254.198.38:1428
黑龙江卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.70:1556
安徽卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.65:1536
山西卫视,http://113.251.228.247:7788/rtp/235.254.198.41:1440
江西卫视,http://113.251.228.247:7788/rtp/235.254.198.29:1392
湖北卫视高清,http://113.251.228.247:7788/rtp/235.254.198.72:1564
旅游卫视,http://113.251.228.247:7788/rtp/235.254.198.44:1452
陕西卫视,http://113.251.228.247:7788/rtp/235.254.198.40:1436
东南卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.129:7980
吉林卫视,http://113.251.228.247:7788/rtp/235.254.198.39:1432
辽宁卫视高清,http://113.251.228.247:7788/rtp/235.254.198.68:1548
内蒙古卫视,http://113.251.228.247:7788/rtp/235.254.198.42:1444
湖南卫视超高清,http://113.251.228.247:7788/rtp/235.254.198.62:1524
广东卫视高清,http://113.251.228.247:7788/rtp/235.254.196.204:1088
河南卫视,http://113.251.228.247:7788/rtp/235.254.198.26:1380
河北卫视高清,http://113.251.228.247:7788/rtp/235.254.198.184:7980
宁夏卫视,http://113.251.228.247:7788/rtp/235.254.198.45:1456
甘肃卫视,http://113.251.228.247:7788/rtp/235.254.198.48:1468
少儿动画,http://113.251.228.247:7788/rtp/235.254.198.116:1740
卡酷动画,http://113.251.228.247:7788/rtp/235.254.198.49:1472
金鹰卡通,http://113.251.228.247:7788/rtp/235.254.198.50:1476
嘉佳卡通,http://113.251.228.247:7788/rtp/235.254.198.110:1716
魅力时尚,http://113.251.228.247:7788/rtp/235.254.198.115:1736
青海卫视,http://113.251.228.247:7788/rtp/235.254.198.43:1448
新疆卫视,http://113.251.228.247:7788/rtp/235.254.198.47:1464
西藏卫视,http://113.251.228.247:7788/rtp/235.254.198.46:1460
纪实高清,http://113.251.228.247:7788/rtp/235.254.198.121:1760
IPTV3,http://113.251.228.247:7788/rtp/235.254.198.13:1328
IPTV5,http://113.251.228.247:7788/rtp/235.254.198.14:1332
IPTV6,http://113.251.228.247:7788/rtp/235.254.198.15:1336
IPTV8,http://113.251.228.247:7788/rtp/235.254.198.16:1340
CGTN,http://113.251.228.247:7788/rtp/235.254.198.127:1784
熊猫频道,http://113.251.228.247:7788/rtp/235.254.198.133:1808
收视指南,http://113.251.228.247:7788/rtp/235.254.198.112:1724
财富天下,http://113.251.228.247:7788/rtp/235.254.198.108:1708
IPTV谍战剧场,http://113.251.228.247:7788/rtp/235.254.198.117:1744
IPTV相声小品,http://113.251.228.247:7788/rtp/235.254.198.118:1748
IPTV野外,http://113.251.228.247:7788/rtp/235.254.198.119:1752
IPTV法治,http://113.251.228.247:7788/rtp/235.254.198.120:1756
热播剧场,http://113.251.228.247:7788/rtp/235.254.198.113:1728
经典电影,http://113.251.228.247:7788/rtp/235.254.198.114:1732
城市剧场,http://113.251.228.247:7788/rtp/235.254.198.74:1572
军旅剧场,http://113.251.228.247:7788/rtp/235.254.198.75:1576
古装剧场,http://113.251.228.247:7788/rtp/235.254.198.76:1580
音乐现场,http://113.251.228.247:7788/rtp/235.254.198.77:1584
地理,http://113.251.228.247:7788/rtp/235.254.198.78:1588
美妆,http://113.251.228.247:7788/rtp/235.254.198.79:1592
美人,http://113.251.228.247:7788/rtp/235.254.198.80:1596
精选,http://113.251.228.247:7788/rtp/235.254.198.81:1600
解密,http://113.251.228.247:7788/rtp/235.254.198.82:1604
军事,http://113.251.228.247:7788/rtp/235.254.198.83:1608
国学,http://113.251.228.247:7788/rtp/235.254.198.84:1612
戏曲,http://113.251.228.247:7788/rtp/235.254.198.85:1616
早教,http://113.251.228.247:7788/rtp/235.254.198.86:1620
动画,http://113.251.228.247:7788/rtp/235.254.198.87:1624
精彩导视,http://113.251.228.247:7788/rtp/235.254.196.101:1162
好学生,http://113.251.228.247:7788/rtp/235.254.198.88:1628
鉴赏,http://113.251.228.247:7788/rtp/235.254.198.89:1632
墨宝,http://113.251.228.247:7788/rtp/235.254.198.90:1636
光影,http://113.251.228.247:7788/rtp/235.254.198.91:1640
台球,http://113.251.228.247:7788/rtp/235.254.198.92:1644
爱生活,http://113.251.228.247:7788/rtp/235.254.198.93:1648
武术,http://113.251.228.247:7788/rtp/235.254.198.94:1652
高网,http://113.251.228.247:7788/rtp/235.254.198.95:1656
足球,http://113.251.228.247:7788/rtp/235.254.198.96:1660
武侠剧场,http://113.251.228.247:7788/rtp/235.254.198.97:1664
喜剧影院,http://113.251.228.247:7788/rtp/235.254.198.98:1668
动作影院,http://113.251.228.247:7788/rtp/235.254.198.99:1672
家庭影院,http://113.251.228.247:7788/rtp/235.254.198.100:1676
星影,http://113.251.228.247:7788/rtp/235.254.198.101:1680
重庆卫视,http://113.251.228.247:7788/rtp/235.254.198.34:1412
CQTV新闻,http://113.251.228.247:7788/rtp/235.254.196.208:1104
CQTV影视,http://113.251.228.247:7788/rtp/235.254.196.209:1108
CQTV都市,http://113.251.228.247:7788/rtp/235.254.196.210:1112
CQTV时尚,http://113.251.228.247:7788/rtp/235.254.196.211:1116
CQTV娱乐,http://113.251.228.247:7788/rtp/235.254.196.212:1120
CQTV公共农村,http://113.251.228.247:7788/rtp/235.254.196.213:1124
CCTV1,http://113.251.228.247:7788/rtp/235.254.198.1:1280
CCTV2,http://113.251.228.247:7788/rtp/235.254.198.2:1284
CCTV3,http://113.251.228.247:7788/rtp/235.254.198.141:1842
CCTV4,http://113.251.228.247:7788/rtp/235.254.198.3:1288
CCTV5,http://113.251.228.247:7788/rtp/235.254.198.142:1846
CCTV6,http://113.251.228.247:7788/rtp/235.254.198.143:1852
CCTV7,http://113.251.228.247:7788/rtp/235.254.198.4:1292
CCTV8,http://113.251.228.247:7788/rtp/235.254.198.144:1856
CCTV9,http://113.251.228.247:7788/rtp/235.254.198.5:1296
CCTV10,http://113.251.228.247:7788/rtp/235.254.198.6:1300
CCTV12,http://113.251.228.247:7788/rtp/235.254.198.8:1308
CCTV少儿,http://113.251.228.247:7788/rtp/235.254.198.10:1316
江苏卫视,http://113.251.228.247:7788/rtp/235.254.198.19:1352
湖南卫视,http://113.251.228.247:7788/rtp/235.254.198.17:1344
东方卫视,http://113.251.228.247:7788/rtp/235.254.198.33:1408
北京卫视,http://113.251.228.247:7788/rtp/235.254.198.21:1360
浙江卫视,http://113.251.228.247:7788/rtp/235.254.198.18:1348
深圳卫视,http://113.251.228.247:7788/rtp/235.254.198.31:1400
安徽卫视,http://113.251.228.247:7788/rtp/235.254.198.20:1356
山东卫视,http://113.251.228.247:7788/rtp/235.254.198.24:1372
广东卫视,http://113.251.228.247:7788/rtp/235.254.198.37:1424
天津卫视,http://113.251.228.247:7788/rtp/235.254.198.22:1364
四川卫视,http://113.251.228.247:7788/rtp/235.254.198.28:1388
辽宁卫视,http://113.251.228.247:7788/rtp/235.254.198.23:1368
黑龙江卫视,http://113.251.228.247:7788/rtp/235.254.198.27:1384
贵州卫视,http://113.251.228.247:7788/rtp/235.254.198.30:1396
湖北卫视,http://113.251.228.247:7788/rtp/235.254.198.32:1404
河北卫视,http://113.251.228.247:7788/rtp/235.254.198.128:1788
东南卫视,http://113.251.228.247:7788/rtp/235.254.198.35:1416
爱上4K,http://113.251.228.247:7788/rtp/235.254.198.102:7980
开县本地电视1,http://113.251.228.247:7788/rtp/235.254.198.145:1870
开县本地电视2,http://113.251.228.247:7788/rtp/235.254.198.148:1874
芒果TV,http://113.251.228.247:7788/rtp/235.254.196.206:7980
长寿本地1,http://113.251.228.247:7788/rtp/235.254.196.225:1278
长寿本地2,http://113.251.228.247:7788/rtp/235.254.196.223:1282
长寿本地3,http://113.251.228.247:7788/rtp/235.254.196.224:1286
音乐之声,http://113.251.228.247:7788/rtp/235.254.196.128:1306
江苏晚会4K,http://113.251.228.247:7788/rtp/235.254.198.147:1866





